date,new_diagnoses,cum_diagnoses_article,cum_diagnoses,new_recoveries,cum_recoveries,new_deaths,cum_deaths,cum_tests,new_tests,adults,cum_children,new_children,cur_children,n_critical,ventilation,hospitalised,1vac,2vac,positive_percent,yandex_index,asympt_percent
2021-10-16,241,66547,66037,146,52172,11,3185,2622381,7927,5989,,,268,268,43,2662,,,81,1,7
2021-10-17,250,66797,66287,39,52211,8,3193,2627832,5451,6047,,,278,278,49,2698,,,78,1,7
2021-10-18,245,67042,66532,34,52245,16,3209,2630876,3044,6094,,,290,290,51,,782234,730575,79,3,8
2021-10-19,257,67299,66789,122,52367,8,3217,2638065,7189,6152,,,291,291,50,,,,80,3,8
2021-10-20,271,67570,67060,130,52497,15,3232,2646296,8231,6199,,,304,304,54,,,,79,2,
2021-10-21,291,67861,67351,126,52623,17,3249,2655364,9068,6255,,,303,303,53,,822368,752554,79,1,6
2021-10-22,282,68143,67633,147,52770,16,3265,2666207,10843,6309,,,312,312,48,,,,80,1,
2021-10-23,294,68437,67927,152,52922,9,3274,2675902,9695,6376,,,302,302,54,,,,79,1,8
2021-10-24,281,68718,68208,45,52967,13,3287,2681631,5729,6429,,,310,310,48,,,,80,1,7
2021-10-25,267,68985,68475,39,53006,15,3302,2684315,2684,6480,,,314,314,47,,,,80,3,8
