date,new_diagnoses,new_deaths,new_tests,date
2020-12-03,223.78053881694453,11.116831626919222,4479.823207707199,2020-12-03
2020-12-04,223.3566346124605,10.962866207971448,4425.455004881293,2020-12-04
2020-12-05,222.94061304831695,10.655325522212157,4388.635861737067,2020-12-05
2020-12-06,222.57083591885802,10.282683117836259,4376.783563067005,2020-12-06
2020-12-07,222.28804517527175,9.941040751877138,4399.915311918832,2020-12-07
2020-12-08,222.10847487727779,9.692104274203956,4457.062665049538,2020-12-08
2020-12-09,222.00357432038174,9.546051327498741,4528.653719059642,2020-12-09
2020-12-10,221.9018126118282,9.474913254243093,4581.928985688828,2020-12-10
2020-12-11,221.71559150619456,9.443360834835538,4586.753431850858,2020-12-11
2020-12-12,221.37756744156206,9.43063639649272,4532.047178764393,2020-12-12
2020-12-13,220.86682893439095,9.433209908317181,4430.592087095535,2020-12-13
2020-12-14,220.21233738622314,9.452662613406286,4309.521944803268,2020-12-14
2020-12-15,219.4752118080855,9.48492792148439,4192.4523448851005,2020-12-15
2020-12-16,218.72389021575148,9.519943729650016,4086.3909253622705,2020-12-16
2020-12-17,218.01482704048516,9.550648548815099,3982.9048620671047,2020-12-17
2020-12-18,217.38697530977913,9.583305312363533,3871.531055856749,2020-12-18
2020-12-19,216.86508023847853,9.640861164011422,3754.863372261424,2020-12-19
2020-12-20,216.4639385042807,9.759326131163053,3652.9338747282845,2020-12-20
2020-12-21,216.18692946113646,9.97349613824715,3592.772367831481,2020-12-21
2020-12-22,216.01808778209866,10.300174715564847,3589.780348879468,2020-12-22
2020-12-23,215.91430242174408,10.724875321727897,3634.2590380355887,2020-12-23
2020-12-24,215.80665568163965,11.197498915364555,3692.9023357347405,2020-12-24
2020-12-25,215.61561039792755,11.64114056426789,3724.6979661429555,2020-12-25
2020-12-26,215.2770430897138,11.970241446211798,3700.585377219648,2020-12-26
2020-12-27,214.7640023491823,12.11418626800602,3614.710520059353,2020-12-27
2020-12-28,214.09177816890252,12.03910519058561,3482.060670807303,2020-12-28
2020-12-29,213.30202569416096,11.760270876149434,3327.445423032549,2020-12-29
2020-12-30,212.43696038958754,11.33790808586043,3174.5021889205555,2020-12-30
2020-12-31,211.51917593613751,10.85483257414219,3040.863490087982,2020-12-31
2021-01-01,210.54782980240526,10.38805955004651,2938.624979045453,2021-01-01
2021-01-02,209.50714424713522,9.986489643513318,2876.2433852574036,2021-01-02
2021-01-03,208.3796405966682,9.66681582095468,2859.055323224268,2021-01-03
2021-01-04,207.15641204987847,9.423828935372754,2888.7684717559573,2021-01-04
2021-01-05,205.8445192301267,9.246240233140917,2963.5609499071697,2021-01-05
2021-01-06,204.473823981216,9.127218995098577,3078.972442585048,2021-01-06
2021-01-07,203.09916867806413,9.06706354654866,3229.7604289339884,2021-01-07
2021-01-08,201.793679504503,9.070416204196771,3411.0473801324547,2021-01-08
2021-01-09,200.63209001441595,9.14160611594712,3618.274072892691,2021-01-09
2021-01-10,199.66906063678198,9.28085224203428,3846.2646086636,2021-01-10
2021-01-11,198.92323740414722,9.48281538308052,4087.552192237229,2021-01-11
2021-01-12,198.3717574770854,9.735614485866176,4330.834074569327,2021-01-12
2021-01-13,197.95678125181047,10.019405067640568,4560.667557766492,2021-01-13
2021-01-14,197.60114331813634,10.305019490263433,4760.0469656775385,2021-01-14
2021-01-15,197.22871623900105,10.55560464267333,4916.5819383858625,2021-01-15
2021-01-16,196.78493632780894,10.733414083895461,5029.188757778905,2021-01-16
2021-01-17,196.25061655917392,10.812275099506104,5111.107002697336,2021-01-17
2021-01-18,195.64140731899292,10.788163144140448,5184.364074387835,2021-01-18
2021-01-19,194.99212942364488,10.67932321233694,5266.216410380166,2021-01-19
2021-01-20,194.33130692474336,10.517654118089736,5355.514528386921,2021-01-20
2021-01-21,193.65994381688358,10.33634808819831,5429.393141314882,2021-01-21
2021-01-22,192.94526543211876,10.163973625032696,5455.074390458799,2021-01-22
2021-01-23,192.1326892894293,10.024981372749487,5410.414185558473,2021-01-23
2021-01-24,191.1708938539179,9.942852546455756,5299.468959186383,2021-01-24
2021-01-25,190.0367574606715,9.938578417137368,5151.970622937202,2021-01-25
2021-01-26,188.74891357926018,10.023788798462434,5006.410832322664,2021-01-26
2021-01-27,187.36452324839902,10.195311601803027,4888.056512958786,2021-01-27
2021-01-28,185.9624151075029,10.435905318242531,4796.7058676493,2021-01-28
2021-01-29,184.62327473458754,10.721482037371999,4712.062963345041,2021-01-29
2021-01-30,183.4129319407633,11.02879960100013,4612.283162638116,2021-01-30
2021-01-31,182.37138673635042,11.338714855995951,4492.510245233013,2021-01-31
2021-02-01,181.50526660679517,11.632727658971458,4370.303988494792,2021-02-01
2021-02-02,180.78389770331614,11.889586752357182,4274.081415676579,2021-02-02
2021-02-03,180.14315334902315,12.08647407617241,4223.132007817416,2021-02-03
2021-02-04,179.50077551317082,12.2064542988079,4213.357349214908,2021-02-04
2021-02-05,178.77877274549783,12.248606422574792,4220.1873727940765,2021-02-05
2021-02-06,177.92341655919537,12.233710566381268,4215.997750880673,2021-02-06
2021-02-07,176.91226251602842,12.199474022734845,4189.911782040007,2021-02-07
2021-02-08,175.74668327992038,12.185319838397275,4155.090565998842,2021-02-08
2021-02-09,174.43689076520502,12.214587084874635,4139.133027820706,2021-02-09
2021-02-10,172.98923622062503,12.280328716282838,4164.832426281509,2021-02-10
2021-02-11,171.40076220186063,12.347429118387783,4235.169792052828,2021-02-11
2021-02-12,169.6604562044066,12.36509406892269,4331.641478645034,2021-02-12
2021-02-13,167.75438108750757,12.286280937444506,4425.628345295752,2021-02-13
2021-02-14,165.6730045869744,12.083923219055261,4492.607548708655,2021-02-14
2021-02-15,163.41985706010576,11.760527867674444,4519.966865418915,2021-02-15
2021-02-16,161.0186614178528,11.348979194956833,4504.592821717299,2021-02-16
2021-02-17,158.51546040477479,10.905688614741898,4444.950143378634,2021-02-17
2021-02-18,155.97048687051364,10.495209179579899,4336.120702452372,2021-02-18
2021-02-19,153.44350069839396,10.16958266665435,4172.920630723404,2021-02-19
2021-02-20,150.9784687860579,9.952301355109904,3959.666954921956,2021-02-20
2021-02-21,148.5966954888076,9.832062916033685,3718.36875590199,2021-02-21
2021-02-22,146.30133322257643,9.775762406776446,3487.2520816762485,2021-02-22
2021-02-23,144.0897142912202,9.747812125472871,3307.954581466607,2021-02-23
2021-02-24,141.964701590284,9.72455393494478,3208.3458666588526,2021-02-24
2021-02-25,139.9378328548608,9.696120827824389,3191.5347487869617,2021-02-25
2021-02-26,138.02421314203264,9.660861494891993,3238.6257347145593,2021-02-26
2021-02-27,136.23431899218593,9.617940590107203,3321.897399057416,2021-02-27
2021-02-28,134.5701622541046,9.56133194012942,3418.4299959993186,2021-02-28
2021-03-01,133.02645237908166,9.472686235156548,3514.1942856646674,2021-03-01
2021-03-02,131.59315870850543,9.31539348244809,3597.5460733198092,2021-03-02
2021-03-03,130.2563546676133,9.042164954856613,3651.8094922071723,2021-03-03
2021-03-04,128.9973276529957,8.626036536707117,3656.3997397532657,2021-03-04
2021-03-05,127.79392691558921,8.105744369371228,3599.2061437052907,2021-03-05
2021-03-06,126.62519015158573,7.612043112465575,3490.859809831343,2021-03-06
2021-03-07,125.47648487302152,7.343946797717691,3367.8992461874523,2021-03-07
2021-03-08,124.3406027562573,7.487137683770978,3278.2859234829334,2021-03-08
2021-03-09,123.21446505533264,8.121223091572764,3257.0091051278387,2021-03-09
2021-03-10,122.09550576923138,9.168308394366973,3307.294291947926,2021-03-10
2021-03-11,120.98223141846012,10.415530715434471,3401.104152540864,2021-03-11
2021-03-12,119.87808471887612,11.597643854225044,3498.4682257436602,2021-03-12
2021-03-13,118.79341104673664,12.488747697553137,3572.249876232312,2021-03-13
